geometry,Adres,Plaats,Gebruiksdoel,Objectsoort,FUNCTIE,FUNCTIE_ID,Oppervlakte,HEX,Buurtcode,Verblijfsobject
POINT (52.367124 4.884174),Keizersgracht 454/H,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,90,5,AC04,0363010000990431
POINT (52.368652 4.8841571),Keizersgracht 410,Amsterdam,kantoorfunctie,Kantoor|Opslag/magazijn,Kantoren,K,434,7,AC04,0363010000701085
POINT (52.3724451 4.8841141),Reestraat 12/H,Amsterdam,winkelfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,117,5,AC03,0363010000788862
POINT (52.378376 4.884047),Westerstraat 91/H,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,53,4,AB05,0363010000866204
POINT (52.38056 4.884022),Tweede Goudsbloemdwarsstraat 20/H,Amsterdam,winkelfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,43,4,AB02,0363010000550394
POINT (52.3840829 4.883983),Haarlemmerplein 7/H,Amsterdam,bijeenkomstfunctie,Bioscoopzaal/theater,Ontspanning en vermaak,C,85,5,AA05,0363010000656761
POINT (52.353754 4.8843359),Pieter Baststraat 6/H,Amsterdam,overige gebruiksfunctie,Werkplaats,Bedrijven,B,175,5,KD09,0363010000609050
POINT (52.383311 4.8840041),Brouwersgracht 286,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,390,7,AA05,0363010012093273
POINT (52.324606 4.8846699),Nederhoven 1,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,591,7,KR03,0363010000748764
POINT (52.363503 4.8842301),Korte Leidsedwarsstraat 42,Amsterdam,bijeenkomstfunctie,Entree/garderobe|Gemeenschappelijke ruimte|Sanitaire ruimte|Technische installatieruimte|Zaal (horeca),Horeca,H,71,4,AH02,0363010011323769
POINT (52.368805 4.8841699),Keizersgracht 402/H,Amsterdam,winkelfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,84,5,AC04,0363010001024006
POINT (52.36903 4.884168),Keizersgracht 394,Amsterdam,kantoorfunctie,Kantoor|Opslag/magazijn,Kantoren,K,318,6,AC03,0363010000701062
POINT (52.370441 4.884152),Berenstraat 2/H,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,22,3,AC03,0363010000581152
POINT (52.380524 4.8840381),Tweede Goudsbloemdwarsstraat 22/H,Amsterdam,winkelfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,51,4,AB02,0363010000550399
POINT (52.381738 4.884024),Palmstraat 34,Amsterdam,bijeenkomstfunctie,Opstal,Sport,S,1075,9,AB02,0363010000771005
POINT (52.3826989 4.884013),Brouwersgracht 641,Amsterdam,woonfunctie,Praktijkruimte,Zorg,Z,83,5,AB02,0363010000597355
POINT (52.4144329 4.883653),Mercuriusplein 9,Amsterdam,winkelfunctie|woonfunctie,Berging/schuur|Winkel/verkoopruimte|Woning in niet-woning,Detailhandel,D,184,6,NC02,0363010000742343
POINT (52.324537 4.884678),Nederhoven 7,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,400,7,KR03,0363010012061359
POINT (52.3243239 4.884686),Nederhoven 15,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,150,5,KR03,0363010012061360
POINT (52.324444 4.8846861),Nederhoven 9,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,130,5,KR03,0363010000748771
POINT (52.352197 4.8843731),Roelof Hartstraat 42/H,Amsterdam,kantoorfunctie,Kantoor|Opslag/magazijn|Werkplaats,Kantoren,K,330,6,KD10,0363010001014035
POINT (52.353203 4.8843609),Balthasar Floriszstraat 23/H,Amsterdam,winkelfunctie,Gemeenschappelijke ruimte|Praktijkruimte,Zorg,Z,80,4,KD09,0363010000576123
POINT (52.355414 4.8843359),Johannes Vermeerplein 9,Amsterdam,kantoorfunctie,Kantoor|Opslag/magazijn|Technische installatieruimte,Kantoren,K,1354,9,KD08,0363010012571340
POINT (52.356609 4.884323),Teniersstraat 6,Amsterdam,overige gebruiksfunctie,Kantoor,Kantoren,K,160,5,KD08,0363010001002405
POINT (52.368931 4.8841829),Keizersgracht 400,Amsterdam,winkelfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,48,4,AC03,0363010000701073
POINT (52.369147 4.884181),Keizersgracht 390,Amsterdam,kantoorfunctie,Kantoor|Opslag/magazijn|Technische installatieruimte,Kantoren,K,1058,9,AC03,0363010012163726
POINT (52.369479 4.884177),Keizersgracht 378B,Amsterdam,kantoorfunctie|woonfunctie,,Kantoren,K,536,7,AC03,0363010003702167
POINT (52.378691 4.884073),Westerstraat 84/O,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,106,5,AB03,0363010000866188
POINT (52.380992 4.884047),Tweede Goudsbloemdwarsstraat 3C,Amsterdam,winkelfunctie,Kantoor|Winkel/verkoopruimte,Detailhandel,D,33,4,AB02,0363010000939031
POINT (52.3242111 4.884689),Nederhoven 19,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,143,5,KR03,0363010012061361
POINT (52.324399 4.8847009),Nederhoven 11,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,31,4,KR03,0363010000748773
POINT (52.363673 4.8842581),Korte Leidsedwarsstraat 103,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,140,5,AH02,0363010000996487
POINT (52.364815 4.884245),Leidsestraat 81A,Amsterdam,winkelfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,82,5,AH02,0363010000721765
POINT (52.369174 4.884195),Keizersgracht 388C,Amsterdam,woonfunctie,Kantoor,Kantoren,K,84,5,AC03,0363010000701057
POINT (52.369542 4.884191),Keizersgracht 376/H,Amsterdam,bijeenkomstfunctie,Opslag/magazijn|Restaurant|Woning,Horeca,H,171,5,AC03,0363010003763647
POINT (52.3804709 4.884067),Tweede Goudsbloemdwarsstraat 24/H,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,39,4,AB02,0363010000550405
POINT (52.380866 4.8840631),Tweede Goudsbloemdwarsstraat 7A,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,67,4,AB02,0363010000550370
POINT (52.380911 4.8840621),Tweede Goudsbloemdwarsstraat 5B,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,40,4,AB02,0363010000550367
POINT (52.380956 4.8840621),Tweede Goudsbloemdwarsstraat 3F,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,25,3,AB02,0363010000939034
POINT (52.4148191 4.883678),Mercuriusstraat 29,Amsterdam,bijeenkomstfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,150,5,NC02,0363010000742367
POINT (52.324256 4.884718),Nederhoven 17,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,70,4,KR03,0363010000748779
POINT (52.348072 4.884449),Apollolaan 4,Amsterdam,bijeenkomstfunctie,Sportzaal,Sport,S,3445,11,KJ06,0363010011122489
POINT (52.364303 4.884265),Lange Leidsedwarsstraat 27/H,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,63,4,AH02,0363010000722884
POINT (52.369479 4.884207),Keizersgracht 378A,Amsterdam,overige gebruiksfunctie,Kantoor,Kantoren,K,158,5,AC03,0363010003702166
POINT (52.3723101 4.884174),Reestraat 9C,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,133,5,AC03,0363010001020544
POINT (52.380426 4.884083),Tweede Goudsbloemdwarsstraat 26/H,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,70,4,AB02,0363010000550408
POINT (52.38394 4.8840429),Vinkenstraat 204,Amsterdam,overige gebruiksfunctie,Werkruimte,Bedrijven,B,43,4,AA05,0363010001028162
POINT (52.376288 4.8841329),Prinsengracht 118,Amsterdam,bijeenkomstfunctie,Expositieruimte|Overige ruimten|Winkel/verkoopruimte,Museum en galerie,G,212,6,AB07,0363010012066728
POINT (52.384905 4.884042),Haarlemmerplein 34,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,684,8,AA05,0363010012076887
POINT (52.3703059 4.8842121),Berenstraat 1,Amsterdam,winkelfunctie,,Detailhandel,D,294,6,AC03,0363010001036826
POINT (52.3724361 4.884188),Reestraat 10/H,Amsterdam,overige gebruiksfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,110,5,AC03,0363010000788858
POINT (52.376732 4.8841391),Egelantiersgracht 12,Amsterdam,bijeenkomstfunctie,Opslag/magazijn|Restaurant,Horeca,H,80,4,AB05,0363010000628930
POINT (52.414855 4.883707),Mercuriusstraat 31,Amsterdam,winkelfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,50,4,NC02,0363010000742368
POINT (52.347272 4.884487),Muzenplein 9,Amsterdam,woonfunctie,Kantoor|Vergaderruimte,Kantoren,K,437,7,KJ06,0363010000746822
POINT (52.357221 4.8843749),Johannes Vermeerstraat 23,Amsterdam,kantoorfunctie,Kantoor|Opslag/magazijn,Kantoren,K,550,7,KD08,0363010000694415
POINT (52.3636469 4.884302),Korte Leidsedwarsstraat 105A,Amsterdam,overige gebruiksfunctie,Restaurant,Horeca,H,392,7,AH02,0363010000548307
POINT (52.364069 4.8842969),Lange Leidsedwarsstraat 96,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,68,4,AH02,0363010000723039
POINT (52.364276 4.884295),Lange Leidsedwarsstraat 29/H,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,315,6,AH02,0363010000722888
POINT (52.364833 4.8842889),Leidsestraat 81,Amsterdam,winkelfunctie,Opslag/magazijn|Overige ruimten|Winkel/verkoopruimte,Detailhandel,D,89,5,AH02,0363010000721764
POINT (52.3697761 4.884233),Keizersgracht 332,Amsterdam,kantoorfunctie,Kantoor|Opslag/magazijn,Kantoren,K,498,7,AC03,0363010000700989
POINT (52.375402 4.884169),Prinsengracht 259/1,Amsterdam,woonfunctie,Kantoor,Kantoren,K,103,5,AC02,0363010000784410
POINT (52.375402 4.884169),Prinsengracht 259/H,Amsterdam,overige gebruiksfunctie,Kantoor,Kantoren,K,135,5,AC02,0363010000784409
POINT (52.380309 4.884113),Lindengracht 160/H,Amsterdam,bijeenkomstfunctie,Opslag/magazijn|Restaurant,Horeca,H,112,5,AB02,0363010001989146
POINT (52.3808301 4.8841071),Tweede Goudsbloemdwarsstraat 11,Amsterdam,industriefunctie,Werkplaats,Bedrijven,B,24,3,AB02,0363010000550379
POINT (52.414397 4.8837269),Mercuriusplein 7,Amsterdam,winkelfunctie|woonfunctie,,Detailhandel,D,89,5,NC02,0363010000742341
POINT (52.365471 4.8842959),Prinsengracht 697,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,854,8,AG01,0363010000959561
POINT (52.366963 4.884279),Keizersgracht 460/O,Amsterdam,gezondheidszorgfunctie,Praktijkruimte,Zorg,Z,113,5,AC04,0363010000965633
POINT (52.384093 4.884085),Haarlemmerplein 5D,Amsterdam,overige gebruiksfunctie,Winkel/verkoopruimte,Detailhandel,D,86,5,AA05,0363010001032805
POINT (52.363089 4.8843279),Lijnbaansgracht 244,Amsterdam,bijeenkomstfunctie,,Horeca,H,51,4,AH02,0363010012123881
POINT (52.3634401 4.8843339),Korte Leidsedwarsstraat 52,Amsterdam,winkelfunctie,Kantoor,Kantoren,K,213,6,AH02,0363010001016050
POINT (52.383904 4.8841019),Vinkenstraat 192,Amsterdam,overige gebruiksfunctie,Werkruimte,Bedrijven,B,38,4,AA05,0363010001028156
POINT (52.384156 4.884099),Haarlemmerplein 3/H,Amsterdam,bijeenkomstfunctie,Cafe/bar|Opslag/magazijn,Horeca,H,132,5,AA05,0363010000656749
POINT (52.39024 4.88403),Nova Zemblastraat 10,Amsterdam,industriefunctie,Kantoor,Bedrijven,B,78,4,EB07,0363010000958479
POINT (52.358938 4.8843989),Hobbemastraat 18,Amsterdam,bijeenkomstfunctie,Restaurant|Sanitaire ruimte,Horeca,H,334,6,KD05,0363010000992338
POINT (52.364797 4.8843329),Prinsengracht 450/1,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,50,4,AH02,0363010000784813
POINT (52.376355 4.8842019),Prinsengracht 114/H,Amsterdam,bijeenkomstfunctie,Opslag/magazijn|Restaurant|Sanitaire ruimte,Horeca,H,72,4,AB07,0363010000783879
POINT (52.369995 4.8842861),Keizersgracht 324,Amsterdam,bijeenkomstfunctie,Opslag/magazijn|Zaal/Collegezaal,Ontspanning en vermaak,C,3430,11,AC03,0363010012120184
POINT (52.3640151 4.884356),Lange Leidsedwarsstraat 102A,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,13,3,AH02,0363010000723063
POINT (52.37027 4.884286),Keizersgracht 316,Amsterdam,kantoorfunctie,Kantoor|Opslag/magazijn|Winkel/verkoopruimte,Kantoren,K,158,5,AC03,0363010001036825
POINT (52.372311 4.884262),Reestraat 7/H,Amsterdam,bijeenkomstfunctie,Opslag/magazijn|Restaurant,Horeca,H,102,5,AC03,0363010000788854
POINT (52.38261 4.884146),Brouwersgracht 639,Amsterdam,overige gebruiksfunctie,Werkplaats,Bedrijven,B,116,5,AB02,0363010000597354
POINT (52.333468 4.8847159),De Klencke 109,Amsterdam,gezondheidszorgfunctie,Balie/receptie|Gebouwdeel t.b.v. woondoeleinden in g|Kantoor|Opslag/magazijn|Therapieruimten,Zorg,Z,3766,12,KR01,0363010000617869
POINT (52.362443 4.884389),Weteringschans 29,Amsterdam,onderwijsfunctie,Overige ruimten,Onderwijs,O,5663,18,AH06,0363010000867202
POINT (52.363126 4.8843811),Leidsekruisstraat 45,Amsterdam,industriefunctie,,Bedrijven,B,24,3,AH02,0363010001007072
POINT (52.370441 4.884298),Keizersgracht 312/O,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,56,4,AC03,0363010000700958
POINT (52.3705581 4.884297),Keizersgracht 306/O,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,157,5,AC03,0363010000968341
POINT (52.375483 4.884241),Prinsengracht 255/H,Amsterdam,overige gebruiksfunctie,Kantoor,Kantoren,K,272,6,AC02,0363010000784396
POINT (52.3763911 4.8842311),Prinsengracht 112,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,96,5,AB07,0363010000864521
POINT (52.372434 4.8842769),Reestraat 8,Amsterdam,bijeenkomstfunctie,Overige ruimten|Restaurant|Sanitaire ruimte,Horeca,H,203,6,AC03,0363010012106319
POINT (52.373874 4.884261),Westermarkt 11B,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,22,3,AC03,0363010012135481
POINT (52.3574 4.8844501),Johannes Vermeerstraat 19A,Amsterdam,kantoorfunctie,Kantoor|Opslag/magazijn,Kantoren,K,33,4,KD08,0363010012098844
POINT (52.35253 4.884516),Roelof Hartstraat 5/H,Amsterdam,winkelfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,108,5,KD09,0363010000794951
POINT (52.364213 4.884383),Lange Leidsedwarsstraat 33/H,Amsterdam,bijeenkomstfunctie,Keuken|Restaurant,Horeca,H,54,4,AH02,0363010000965841
POINT (52.370693 4.8843101),Keizersgracht 300,Amsterdam,overige gebruiksfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,257,6,AC03,0363010001007133
POINT (52.3764271 4.8842449),Prinsengracht 110/H,Amsterdam,winkelfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,70,4,AB07,0363010001172829
POINT (52.384219 4.8841569),Haarlemmerplein 1A,Amsterdam,winkelfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,242,6,AA05,0363010003763940
POINT (52.386052 4.8841361),Schiemanstraat 2,Amsterdam,onderwijsfunctie,Schoolgebouw,Onderwijs,O,999,8,AA01,0363010000806425
POINT (52.4068751 4.8839011),tt. Melissaweg 23,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,2272,10,NB02,0363010000928506
POINT (52.414353 4.883816),Mercuriusplein 5,Amsterdam,winkelfunctie|woonfunctie,Opslag/magazijn|Werkruimte|Winkel/verkoopruimte|Woning in niet-woning,Detailhandel,D,112,5,NC02,0363010000742339
POINT (52.38483 4.8841511),Haarlemmerplein 32,Amsterdam,bijeenkomstfunctie,Winkel/verkoopruimte,Detailhandel,D,46,4,AA05,0363010012076889
POINT (52.373879 4.884284),Westermarkt 11A,Amsterdam,winkelfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,237,6,AC03,0363010012135480
POINT (52.377137 4.884252),Egelantiersstraat 24,Amsterdam,bijeenkomstfunctie,Keuken|Opslag/magazijn|Restaurant|Sanitaire ruimte,Horeca,H,90,5,AB05,0363010000629408
POINT (52.378716 4.884242),Westerstraat 76/H,Amsterdam,bijeenkomstfunctie,Opslag/magazijn|Restaurant,Horeca,H,161,5,AB03,0363010012143360
POINT (52.3706291 4.8843389),Keizersgracht 302,Amsterdam,logiesfunctie,Hotelkamer|Kantoor|Overige ruimten|Restaurant|Sanitaire ruimte,Logies,L,984,8,AC03,0363010012078480
POINT (52.3270509 4.884833),Bouvigne 2,Amsterdam,kantoorfunctie,Garage,Kantoren,K,32,4,KR03,0363010000594632
POINT (52.363063 4.884426),Lijnbaansgracht 245/1,Amsterdam,bijeenkomstfunctie|woonfunctie,,Horeca,H,33,4,AH02,0363010000975702
POINT (52.363063 4.884426),Lijnbaansgracht 245/H,Amsterdam,bijeenkomstfunctie,Cafe/bar|Opslag/magazijn|Overige ruimten,Horeca,H,74,4,AH02,0363010001007074
POINT (52.3635841 4.88442),Korte Leidsedwarsstraat 109/H,Amsterdam,bijeenkomstfunctie,Opslag/magazijn|Restaurant,Horeca,H,160,5,AH02,0363010000714111
POINT (52.364753 4.884407),Prinsengracht 452,Amsterdam,bijeenkomstfunctie,Bioscoopzaal/theater|Kantoor|Overige ruimten,Ontspanning en vermaak,C,356,7,AH02,0363010000784817
POINT (52.380507 4.884229),Tweede Goudsbloemdwarsstraat 21/H,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,50,4,AB02,0363010000550396
POINT (52.380543 4.884228),Tweede Goudsbloemdwarsstraat 19,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,84,5,AB02,0363010003720402
POINT (52.337782 4.884726),Antonio Vivaldistraat 150,Amsterdam,kantoorfunctie,Archiefruimte|Kantoor,Kantoren,K,25393,26,KP05,0363010001166438
POINT (52.36398 4.8844299),Lange Leidsedwarsstraat 104/H,Amsterdam,bijeenkomstfunctie|woonfunctie,,Horeca,H,152,5,AH02,0363010000723066
POINT (52.364708 4.884422),Prinsengracht 454B,Amsterdam,overige gebruiksfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,76,4,AH02,0363010001039408
POINT (52.3653999 4.884414),Prinsengracht 701/H,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,237,6,AG01,0363010000785233
POINT (52.371736 4.884342),Keizersgracht 258E,Amsterdam,industriefunctie,Kantoor,Bedrijven,B,80,4,AC03,0363010001036347
POINT (52.372302 4.884336),Reestraat 5/H,Amsterdam,winkelfunctie,Opslag/magazijn|Winkel/verkoopruimte,Detailhandel,D,69,4,AC03,0363010000788852
POINT (52.3804439 4.8842441),Tweede Goudsbloemdwarsstraat 23/H,Amsterdam,winkelfunctie,Cafetaria|Opslag/magazijn,Horeca,H,50,4,AB02,0363010000550402
POINT (52.360829 4.8844679),Stadhouderskade 42,Amsterdam,kantoorfunctie,Kantoor|Opslag/magazijn,Kantoren,K,251,6,KD04,0363010012106976
POINT (52.3641729 4.8844311),Lange Leidsedwarsstraat 35,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,177,5,AH02,0363010012111696
POINT (52.36354 4.8844499),Korte Leidsedwarsstraat 111/H,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,87,5,AH02,0363010000976174
POINT (52.364717 4.884436),Prinsengracht 454A,Amsterdam,bijeenkomstfunctie,Keuken|Restaurant,Horeca,H,36,4,AH02,0363010001039411
POINT (52.371233 4.884363),Keizersgracht 278,Amsterdam,woonfunctie,Kantoor|Woning,Kantoren,K,541,7,AC03,0363010001009525
POINT (52.380759 4.884255),Goudsbloemstraat 76,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,104,5,AB02,0363010000647980
POINT (52.374938 4.884323),Westermarkt 10,Amsterdam,bijeenkomstfunctie|kantoorfunctie,Overige ruimten,Museum en galerie,G,3989,12,AC02,0363010012149124
POINT (52.377908 4.8842901),Anjeliersstraat 67/H,Amsterdam,industriefunctie,Kantoor,Kantoren,K,37,4,AB05,0363010012161831
POINT (52.353304 4.884571),Pieter Baststraat 14/H,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,31,4,KD09,0363010012069076
POINT (52.352521 4.8845891),Roelof Hartstraat 7/H,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,73,4,KD09,0363010000794955
POINT (52.3665501 4.8844309),Leidsegracht 35/O,Amsterdam,kantoorfunctie,,Kantoren,K,118,5,AG01,0363010000721215
POINT (52.37143 4.8843749),Keizersgracht 268,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,1459,9,AC03,0363010001041799
POINT (52.3738119 4.8843479),Westermarkt 9E,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,106,5,AC03,0363010000640122
POINT (52.380382 4.8842739),Tweede Goudsbloemdwarsstraat 25,Amsterdam,industriefunctie,Kantoor,Kantoren,K,70,4,AB02,0363010000550407
POINT (52.3530429 4.884598),Balthasar Floriszstraat 8/H,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,44,4,KD09,0363010000576061
POINT (52.357617 4.884546),Johannes Vermeerstraat 15/1,Amsterdam,kantoorfunctie,,Kantoren,K,136,5,KD08,0363010000694404
POINT (52.357617 4.884546),Johannes Vermeerstraat 15/H,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,140,5,KD08,0363010000694403
POINT (52.36318 4.8844829),Leidsekruisstraat 41/H,Amsterdam,bijeenkomstfunctie,Kantoor|Opslag/magazijn|Restaurant,Horeca,H,170,5,AH02,0363010000721628
POINT (52.353242 4.884599),Balthasar Floriszstraat 29/H,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,30,4,KD09,0363010012069077
POINT (52.4103801 4.883958),Netwerkweg 13,Amsterdam,winkelfunctie,Kantoor|Opslag/magazijn|Showroom|Werkplaats,Detailhandel,D,544,7,NB02,0363010012125525
POINT (52.3803131 4.884302),Lindengracht 158/H,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,60,4,AB02,0363010012085343
POINT (52.3641239 4.884487),Lange Leidsedwarsstraat 37/H,Amsterdam,bijeenkomstfunctie,Opslag/magazijn|Restaurant,Horeca,H,140,5,AH02,0363010000722898
POINT (52.365355 4.884473),Prinsengracht 703,Amsterdam,bijeenkomstfunctie,Opslag/magazijn|Restaurant,Horeca,H,112,5,AG01,0363010000785241
POINT (52.371565 4.884403),Keizersgracht 264,Amsterdam,bijeenkomstfunctie,Kantoor|Opslag/magazijn,Kantoren,K,1420,9,AC03,0363010000700892
POINT (52.372293 4.8843949),Reestraat 3/H,Amsterdam,winkelfunctie,Kelder|Winkel/verkoopruimte,Detailhandel,D,128,5,AC03,0363010001963442
POINT (52.381128 4.8842949),Willemsstraat 81,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,42,4,AB02,0363010000873426
POINT (52.3831589 4.884272),Brouwersgracht 278A/H,Amsterdam,kantoorfunctie,Berging/schuur|Dakterras|Kantoor|Woning,Kantoren,K,194,6,AA05,0363010000597313
POINT (52.389144 4.884204),Houtmankade 34,Amsterdam,kantoorfunctie,Opstal,Kantoren,K,3912,12,EB07,0363010000940579
POINT (52.377918 4.884333),Anjeliersstraat 65/H,Amsterdam,industriefunctie,Kantoor,Kantoren,K,36,4,AB05,0363010012161830
POINT (52.414336 4.883934),Mercuriusplein 3A,Amsterdam,winkelfunctie,Winkel/verkoopruimte,Detailhandel,D,26,3,NC02,0363010012097191
POINT (52.353861 4.884618),Pieter Baststraat 5/H,Amsterdam,winkelfunctie,Fitnessruimte,Sport,S,176,5,KD09,0363010000609061
POINT (52.371727 4.8844159),Keizersgracht 258B,Amsterdam,industriefunctie,Opslag/magazijn|Werkplaats,Bedrijven,B,71,4,AC03,0363010001036344
POINT (52.363513 4.884524),Korte Leidsedwarsstraat 115,Amsterdam,bijeenkomstfunctie,Opslag/magazijn|Restaurant,Horeca,H,71,4,AH02,0363010000955155
POINT (52.3639351 4.8845191),Lange Leidsedwarsstraat 108,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,163,5,AH02,0363010000940580
POINT (52.371727 4.8844309),Keizersgracht 258A,Amsterdam,industriefunctie,Kantoor|Zaal/Collegezaal,Bedrijven,B,289,6,AC03,0363010001036343
POINT (52.371799 4.88443),Keizersgracht 256,Amsterdam,bijeenkomstfunctie,Entree/garderobe|Overige ruimten|Zaal/Collegezaal,Ontspanning en vermaak,C,437,7,AC03,0363010000700875
POINT (52.4068131 4.884034),tt. Melissaweg 33,Amsterdam,kantoorfunctie,Kantoor,Kantoren,K,1900,10,NB02,0363010000928511
POINT (52.335131 4.8848591),Antonio Vivaldistraat 8,Amsterdam,kantoorfunctie,,Kantoren,K,5537,18,KP05,0363010001166655
POINT (52.335203 4.8848579),Antonio Vivaldistraat 2,Amsterdam,kantoorfunctie,Kantoor|Opslag/magazijn,Kantoren,K,3993,12,KP05,0363010001166652
POINT (52.363055 4.884543),Lijnbaansgracht 246E,Amsterdam,bijeenkomstfunctie,Restaurant,Horeca,H,80,4,AH02,0363010000996090
